"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2017-09-13","92.8","-3.4760","5.4872","Max Scherzer",518692,453286,"null","swinging_strike",,,,,"11","null","R","L","R","WSH","ATL","S","null","null",0,0,2017,"-0.5676","1.6215","-0.2123","3.7660","null","null","null",2,1,"Top","null","null",,,446308,,"170913_231808","9.4751","-134.4634","-2.0512","-8.8248","28.4717","-12.4888","3.5269","1.6398","null","null","null","92.0500","2339","6.0120",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.4854","null","null","null","null","null","null","null",3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2017-09-13","83.3","-3.4986","5.4164","Max Scherzer",621020,453286,"field_out","hit_into_play",,,,,"1","Dansby Swanson pops out to shortstop Trea Turner in foul territory.  ","R","R","R","WSH","ATL","X",6,"popup",2,2,2017,"0.6995","0.5413","-0.6368","3.2550","null","null","null",1,1,"Top","65.98","158.53",,,446308,,"170913_231727","5.1986","-121.1081","0.3971","5.9181","22.2089","-27.1389","3.6759","1.8060","null","80.0","69.0000","83.2650","2268","6.1690",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.3277","0.000","0.000","0.00",1,0,0,3,2,"7","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-09-13","84.4","-3.3878","5.2061","Max Scherzer",621020,453286,"null","ball",,,,,"14","null","R","R","R","WSH","ATL","B","null","null",1,2,2017,"0.3572","0.1492","1.1668","1.5067","null","null","645277.00",0,1,"Top","null","null",,,446308,,"170913_231311","9.8411","-122.3636","-2.4805","1.6031","24.4249","-30.4125","3.7419","1.8161","null","null","null","83.9390","2425","6.2070",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.2903","null","null","null","null","null","null","null",2,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2017-09-13","83.1","-3.2789","5.1784","Max Scherzer",621020,453286,"null","foul",,,,,"13","null","R","R","R","WSH","ATL","S","null","null",1,2,2017,"-0.9393","0.1324","-1.1635","2.3482","null","null","645277.00",0,1,"Top","null","null",,,446308,,"170913_231232","6.6737","-120.7797","-0.3018","-10.4611","22.3544","-31.0217","3.8565","1.8060","null","null","null","83.2660","1399","6.3450",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.1517","null","null","null","null","null","null","null",2,"5","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","93.4","-3.4322","5.2993","Max Scherzer",621020,453286,"null","foul",,,,,"11","null","R","R","R","WSH","ATL","S","null","null",1,2,2017,"0.1548","1.7100","-0.8469","4.1898","null","null","645277.00",0,1,"Top","null","null",,,446308,,"170913_231159","6.2767","-134.9585","-0.7216","0.6089","27.6268","-11.3120","3.7275","1.7544","null","null","null","92.9250","2511","6.1960",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.3009","null","null","null","null","null","null","null",2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","92.0","-3.5135","5.2871","Max Scherzer",621020,453286,"null","swinging_strike",,,,,"11","null","R","R","R","WSH","ATL","S","null","null",1,1,2017,"-0.7589","1.5841","-0.9986","3.7879","null","null","645277.00",0,1,"Top","null","null",,,446308,,"170913_231129","7.9072","-133.4664","-1.3016","-10.6174","28.0507","-13.4363","3.8049","1.7802","null","null","null","91.2320","2435","5.9290",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.5677","null","null","null","null","null","null","null",2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-09-13","84.1","-3.4531","5.5897","Max Scherzer",621020,453286,"null","ball",,,,,"14","null","R","R","R","WSH","ATL","B","null","null",0,1,2017,"0.5549","0.6155","1.1374","2.1819","null","null","645277.00",0,1,"Top","null","null",,,446308,,"170913_231058","9.4925","-121.8822","-2.6236","3.4848","25.4642","-25.7986","3.7935","1.6870","null","null","null","83.3570","2417","6.1540",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.3428","null","null","null","null","null","null","null",2,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-09-13","85.0","-3.3526","5.4554","Max Scherzer",621020,453286,"null","called_strike",,,,,"6","null","R","R","R","WSH","ATL","S","null","null",0,0,2017,"0.3959","0.6455","0.4815","2.8372","null","null","645277.00",0,1,"Top","null","null",,,446308,,"170913_231029","8.1602","-123.2207","-1.0228","2.2899","25.8649","-25.6648","3.7677","1.7028","null","null","null","84.4410","2227","6.2490",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.2482","null","null","null","null","null","null","null",2,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2017-09-13","88.7","-3.2758","5.4552","Max Scherzer",645277,453286,"walk","ball",,,,,"12","Ozzie Albies walks.  ","R","L","R","WSH","ATL","B","null","null",3,2,2017,"1.1577","0.8812","1.2288","3.3824","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230852","8.5771","-128.6269","-0.7891","10.9508","27.1360","-22.5209","3.5011","1.4987","null","null","null","88.1760","2306","6.1800",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.3175","null","null","0.70",1,0,0,"null",1,"8","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","94.4","-3.2456","5.3411","Max Scherzer",645277,453286,"null","foul",,,,,"5","null","R","L","R","WSH","ATL","S","null","null",3,2,2017,"-0.6219","1.5709","0.1508","2.2199","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230810","10.1926","-136.7509","-5.8498","-10.0937","30.6720","-11.3543","3.4237","1.4987","184","71.5","59.5487","94.1220","2452","6.4030",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.0946","null","null","null","null","null","null","null",1,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2017-09-13","84.2","-3.3061","5.4445","Max Scherzer",645277,453286,"null","foul",,,,,"11","null","R","L","R","WSH","ATL","S","null","null",3,2,2017,"-0.9232","0.4517","-1.5767","3.2473","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230743","5.8420","-122.4347","0.3527","-10.4236","22.8082","-27.8725","3.3721","1.4729","142","66.6","24.3990","84.4870","1463","6.3810",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.1158","null","null","null","null","null","null","null",1,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","93.0","-3.3303","5.2726","Max Scherzer",645277,453286,"null","foul",,,,,"4","null","R","L","R","WSH","ATL","S","null","null",3,1,2017,"-0.5459","1.3020","-0.7759","2.4891","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230719","7.6558","-134.9556","-4.1181","-8.2248","28.6548","-15.7859","3.4753","1.4729","119","76.6","11.5009","92.3450","2368","5.9860",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.5112","null","null","null","null","null","null","null",1,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2017-09-13","75.6","-3.0669","5.7497","Max Scherzer",645277,453286,"null","ball",,,,,"11","null","R","L","R","WSH","ATL","B","null","null",2,1,2017,"1.4516","-0.4123","-1.5801","4.0710","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230700","0.5897","-109.7042","4.2603","11.3444","19.2069","-36.4196","3.3721","1.4729","null","null","null","74.5600","2581","5.6440",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.8529","null","null","null","null","null","null","null",1,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","92.9","-3.4627","5.3834","Max Scherzer",645277,453286,"null","foul",,,,,"4","null","R","L","R","WSH","ATL","S","null","null",2,0,2017,"-0.9841","1.4207","-0.8045","2.3055","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230638","8.8318","-134.5969","-5.0630","-13.7335","29.2417","-14.2515","3.4237","1.4729","172","73.8","23.4085","92.0140","2580","5.9910",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.5057","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","92.4","-3.4219","5.5587","Max Scherzer",645277,453286,"null","ball",,,,,"11","null","R","L","R","WSH","ATL","B","null","null",1,0,2017,"-1.1880","1.2644","-1.0818","3.3509","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230623","8.4334","-133.9305","-2.4675","-15.9772","28.8076","-16.7968","3.4237","1.5503","null","null","null","91.7000","2589","6.0650",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.4319","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-13","92.9","-3.4993","5.5423","Max Scherzer",645277,453286,"null","ball",,,,,"13","null","R","L","R","WSH","ATL","B","null","null",0,0,2017,"-0.7683","1.4417","-1.2891","2.3555","null","null","null",0,1,"Top","null","null",,,446308,,"170913_230609","7.2333","-134.7213","-5.3928","-10.7940","29.1036","-13.9202","3.4350","1.5073","null","null","null","92.0520","2625","5.9470",492269,453286,446308,475582,594694,543685,607208,435062,572191,150029,"54.5505","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-08","93.5","-3.4456","5.1967","Max Scherzer",520471,453286,"field_out","hit_into_play",,,,,"2","Freddy Galvis pops out to shortstop Trea Turner.  ","R","L","R","WSH","PHI","X",6,"popup",0,1,2017,"-0.5837","1.6548","0.1247","2.5621","595751.00","641487.00","null",2,6,"Top","87.30","150.90",,,446308,,"170909_010203","10.4530","-135.4930","-4.6404","-9.4197","28.6215","-10.9539","2.8982","1.1399","187","89.9","62.2910","93.3860","2316","6.3670",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.1304","0.023","0.032","0.00",1,0,0,3,52,"2","4-Seam Fastball",7,4,4,7,4,7,4,7,"Standard","Standard"
"FC","2017-09-08","87.8","-3.5517","5.3673","Max Scherzer",520471,453286,"null","swinging_strike",,,,,"12","null","R","L","R","WSH","PHI","S","null","null",0,0,2017,"0.5767","0.9861","1.1377","2.4802","595751.00","641487.00","null",2,6,"Top","null","null",,,446308,,"170909_010143","10.1009","-127.2455","-2.8233","4.1359","26.2103","-21.1885","2.8982","1.1399","null","null","null","87.2030","2346","6.1340",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.3629","null","null","null","null","null","null","null",52,"1","Cutter",7,4,4,7,4,7,4,7,"Standard","Standard"
"FC","2017-09-08","86.8","-3.4907","5.1595","Max Scherzer",641487,453286,"double","hit_into_play_score",,,,,"6","J.  P.   Crawford doubles (1) on a line drive to right fielder Alejandro De Aza.   Hyun Soo Kim scores.    Jorge Alfaro to 3rd.  ","R","L","R","WSH","PHI","X","null","line_drive",1,0,2017,"0.6850","0.5519","0.5944","2.7551","null","547957.00","595751.00",2,6,"Top","181.82","144.93",,,446308,,"170909_010011","8.3473","-125.9132","-0.6319","5.4790","26.4191","-26.4450","3.5240","1.2597","186","67.3","23.6560","86.2850","2351","6.1980",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2996","0.919","0.841","1.25",1,1,1,4,51,"2","Cutter",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.5","-3.4074","5.2417","Max Scherzer",641487,453286,"null","ball",,,,,"11","null","R","L","R","WSH","PHI","B","null","null",0,0,2017,"-0.5904","1.5884","-1.2954","2.9974","null","547957.00","595751.00",2,6,"Top","null","null",,,446308,,"170909_005940","6.7249","-135.7668","-3.4975","-8.7670","29.6481","-11.9902","3.5240","1.6764","null","null","null","93.3940","2425","6.3260",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.1706","null","null","null","null","null","null","null",51,"1","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.7","-3.6023","5.0667","Max Scherzer",595751,453286,"hit_by_pitch","hit_by_pitch",,,,,"11","Jorge Alfaro hit by pitch.  ","R","R","R","WSH","PHI","B","null","null",3,2,2017,"-1.0836","1.1454","-1.6399","3.7308","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005847","7.4395","-136.1382","-0.2713","-15.0432","27.1195","-17.9811","3.3208","1.2506","null","null","null","94.0000","2422","6.3350",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.1624","null","null","0.70",1,0,0,"null",50,"7","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.7","-3.5324","5.0269","Max Scherzer",595751,453286,"null","foul",,,,,"11","null","R","R","R","WSH","PHI","S","null","null",3,2,2017,"-0.5095","1.1851","-1.0089","2.4284","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005757","7.6089","-136.0780","-3.5776","-7.9068","28.1564","-16.9116","3.3107","1.2506","203","72.2","47.5008","93.6620","2562","6.2390",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2584","null","null","null","null","null","null","null",50,"6","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","85.7","-3.4580","5.3084","Max Scherzer",595751,453286,"null","swinging_strike",,,,,"8","null","R","R","R","WSH","PHI","S","null","null",3,1,2017,"0.4305","0.4441","0.2519","1.4504","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005719","7.8969","-124.3596","-3.7199","2.9114","24.7694","-27.0153","3.3107","1.2506","null","null","null","85.7420","null","6.4450",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.0519","null","null","null","null","null","null","null",50,"5","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.7","-3.4327","5.1511","Max Scherzer",595751,453286,"null","ball",,,,,"14","null","R","R","R","WSH","PHI","B","null","null",2,1,2017,"-0.6474","1.5052","1.0854","1.7158","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005651","13.0746","-135.5731","-6.4023","-10.8510","29.2222","-12.3206","3.5030","1.5111","null","null","null","93.5890","2587","6.4960",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.0014","null","null","null","null","null","null","null",50,"4","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","86.5","-3.4953","5.3153","Max Scherzer",595751,453286,"null","swinging_strike",,,,,"6","null","R","R","R","WSH","PHI","S","null","null",2,0,2017,"0.3687","0.3898","0.3875","2.3408","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005622","8.4559","-125.6057","-1.6930","2.3330","23.0042","-27.9696","3.3107","1.2506","null","null","null","86.2010","2496","5.9920",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.5053","null","null","null","null","null","null","null",50,"3","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","86.1","-3.4929","5.1368","Max Scherzer",595751,453286,"null","ball",,,,,"14","null","R","R","R","WSH","PHI","B","null","null",1,0,2017,"0.7053","0.7188","1.3436","1.1201","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005556","10.0138","-124.7941","-4.6926","5.3853","24.5697","-23.9669","3.5030","1.5371","null","null","null","85.7910","2457","6.2500",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2468","null","null","null","null","null","null","null",50,"2","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","84.7","-3.3538","5.3500","Max Scherzer",595751,453286,"null","ball",,,,,"11","null","R","R","R","WSH","PHI","B","null","null",0,0,2017,"0.4372","0.3548","-1.5107","3.2838","null","547957.00","null",2,6,"Top","null","null",,,446308,,"170909_005523","3.4267","-123.1218","0.8024","3.7408","23.9382","-28.9793","3.5290","1.4850","null","null","null","84.3220","2489","6.0420",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.4546","null","null","null","null","null","null","null",50,"1","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"CU","2017-09-08","77.5","-3.1590","5.8317","Max Scherzer",547957,453286,"double","hit_into_play_no_out",,,,,"4","Hyun Soo Kim doubles (8) on a line drive to left fielder Howie Kendrick.  ","R","L","R","WSH","PHI","X","null","line_drive",0,1,2017,"1.1846","-0.5970","-0.3295","1.9533","null","null","null",2,6,"Top","82.41","76.15",,,446308,,"170909_005436","3.9035","-112.8476","-0.3678","9.4781","18.4549","-37.4153","3.2906","1.3311","310","98.4","14.8950","77.6430","2513","6.1240",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.3727","0.637","0.681","1.25",1,1,1,4,49,"2","Curveball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.0","-3.3806","5.3622","Max Scherzer",547957,453286,"null","called_strike",,,,,"5","null","R","L","R","WSH","PHI","S","null","null",0,0,2017,"-0.7396","1.3286","-0.0648","2.5140","null","null","null",2,6,"Top","null","null",,,446308,,"170909_005417","10.0223","-134.8599","-4.3808","-10.9893","26.6903","-15.3358","3.7851","1.7638","null","null","null","92.7080","2546","6.0960",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.4008","null","null","null","null","null","null","null",49,"1","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.8","-3.3913","5.3714","Max Scherzer",596748,453286,"grounded_into_double_play","hit_into_play",,,,,"3","Maikel Franco grounds into a double play, shortstop Trea Turner to second baseman Daniel Murphy to first baseman Ryan Zimmerman.   Nick Williams out at 2nd.  ","R","R","R","WSH","PHI","X",6,"ground_ball",0,1,2017,"-0.7875","1.5988","0.5119","2.7026","null","null","608384.00",0,6,"Top","112.18","153.95",,,446308,,"170909_005335","11.8220","-135.8279","-4.6700","-12.3405","28.9801","-11.4456","3.0290","1.1701","6","89.7","-24.6270","93.8140","2581","6.4990",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"53.9983","0.088","0.072","0.00",1,0,0,2,48,"2","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","83.5","-3.4032","5.2664","Max Scherzer",596748,453286,"null","called_strike",,,,,"6","null","R","R","R","WSH","PHI","S","null","null",0,0,2017,"0.1580","0.5874","0.5198","2.3649","null","null","608384.00",0,6,"Top","null","null",,,446308,,"170909_005308","8.7031","-121.2924","-1.4554","0.0918","20.6144","-26.2776","3.5177","1.5869","null","null","null","83.7830","2448","6.2710",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2261","null","null","null","null","null","null","null",48,"1","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","93.1","-3.3117","5.2813","Max Scherzer",608384,453286,"single","hit_into_play_no_out",,,,,"5","Nick Williams singles on a line drive to left fielder Howie Kendrick.  ","R","L","R","WSH","PHI","X","null","line_drive",0,1,2017,"-0.6267","1.5459","0.1148","2.2168","null","null","null",0,6,"Top","83.74","106.70",,,446308,,"170909_005234","10.1470","-134.8993","-5.4410","-9.8388","28.6189","-12.2637","3.4676","1.2355","202","88.3","12.5500","93.0460","2576","6.4260",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.0715","0.921","0.874","0.90",1,1,0,4,47,"2","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FC","2017-09-08","87.3","-3.4147","5.4240","Max Scherzer",608384,453286,"null","swinging_strike",,,,,"14","null","R","L","R","WSH","PHI","S","null","null",0,0,2017,"0.5015","0.8608","1.4727","1.8641","null","null","null",0,6,"Top","null","null",,,446308,,"170909_005211","10.6944","-126.5969","-4.1726","3.4335","23.4139","-22.3110","3.5471","1.2717","null","null","null","87.2850","2456","6.2520",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2451","null","null","null","null","null","null","null",47,"1","Cutter",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","86.8","-3.2500","5.4749","Max Scherzer",656555,453286,"strikeout","swinging_strike_blocked",,,,,"14","Rhys Hoskins strikes out swinging.  ","R","R","R","WSH","PHI","S",2,"null",3,2,2017,"0.5754","0.3764","0.5207","0.6574","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004338","7.8208","-125.9106","-6.0719","4.6018","24.3258","-27.2122","3.6903","1.3818","null","null","null","86.5890","2363","6.2120",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2851","null","null","0.00",1,0,0,"null",43,"13","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"CU","2017-09-08","76.7","-3.0405","5.5978","Max Scherzer",656555,453286,"null","foul",,,,,"4","null","R","R","R","WSH","PHI","S","null","null",3,2,2017,"1.1831","-0.8745","-0.3907","2.6954","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004314","3.4772","-111.5751","2.4335","9.2459","20.0675","-40.1236","3.6903","1.3818","11","33.7","-11.7064","76.7300","2496","6.3230",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.1745","null","null","null","null","null","null","null",43,"12","Curveball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","95.0","-3.4329","5.0645","Max Scherzer",656555,453286,"null","foul",,,,,"4","null","R","R","R","WSH","PHI","S","null","null",3,2,2017,"-0.5653","1.2335","-0.4609","2.2354","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004246","9.0081","-137.8597","-4.5073","-9.0455","27.6175","-15.6680","3.6903","1.3818","228","77.3","41.7789","95.0990","2396","6.2690",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2283","null","null","null","null","null","null","null",43,"11","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","95.6","-3.3836","5.0892","Max Scherzer",656555,453286,"null","foul",,,,,"6","null","R","R","R","WSH","PHI","S","null","null",3,2,2017,"-0.5506","1.1436","0.4048","2.2871","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004219","11.1280","-138.4612","-4.2845","-9.3476","28.1105","-16.7855","3.6903","1.3818","108","81.5","9.2453","95.3270","2557","6.1750",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.3222","null","null","null","null","null","null","null",43,"10","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","86.3","-3.2368","5.4495","Max Scherzer",656555,453286,"null","ball",,,,,"11","null","R","R","R","WSH","PHI","B","null","null",2,2,2017,"0.5282","0.6638","-0.9374","3.2982","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004157","4.3803","-125.2334","-0.1627","4.5298","26.8581","-25.5122","3.6903","1.7204","null","null","null","85.4360","null","6.0110",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.4856","null","null","null","null","null","null","null",43,"9","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"CH","2017-09-08","86.6","-3.2024","5.3287","Max Scherzer",656555,453286,"null","foul",,,,,"5","null","R","R","R","WSH","PHI","S","null","null",2,2,2017,"-0.9478","0.2927","0.2664","2.2420","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004105","10.2663","-125.6922","-1.8153","-12.0789","22.5464","-28.8628","3.6903","1.3818","null","null","null","87.3560","1489","6.6430",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"53.8536","null","null","null","null","null","null","null",43,"8","Changeup",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","95.0","-3.4974","4.8865","Max Scherzer",656555,453286,"null","foul",,,,,"4","null","R","R","R","WSH","PHI","S","null","null",2,2,2017,"-0.6350","1.1139","-0.6621","2.3145","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004040","8.8642","-138.0275","-3.6301","-9.9732","27.2410","-17.2151","3.6903","1.3818","null","null","null","95.6450","2562","6.4850",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.0124","null","null","null","null","null","null","null",43,"7","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"SL","2017-09-08","85.7","-3.4475","5.2252","Max Scherzer",656555,453286,"null","foul",,,,,"5","null","R","R","R","WSH","PHI","S","null","null",2,2,2017,"0.1365","0.1789","-0.2489","2.2552","null","null","null",2,5,"Top","null","null",,,446308,,"170909_004007","7.2791","-124.7187","-1.2385","0.2867","19.7887","-30.2606","3.6903","1.3818","11","57.9","-13.7457","86.3930","null","6.2540",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.2429","null","null","null","null","null","null","null",43,"6","Slider",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","95.5","-3.3721","5.0221","Max Scherzer",656555,453286,"null","foul",,,,,"11","null","R","R","R","WSH","PHI","S","null","null",2,2,2017,"-0.2972","1.0897","-1.1825","3.4014","null","null","null",2,5,"Top","null","null",,,446308,,"170909_003939","6.4256","-138.8598","-1.1376","-5.1432","27.4320","-17.9362","3.6903","1.3818","21","78.9","-7.0982","95.9410","2505","6.3140",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.1827","null","null","null","null","null","null","null",43,"5","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"CH","2017-09-08","85.3","-3.3367","5.2119","Max Scherzer",656555,453286,"null","called_strike",,,,,"8","null","R","R","R","WSH","PHI","S","null","null",2,1,2017,"-0.8214","0.7101","-0.2283","1.9859","null","null","null",2,5,"Top","null","null",,,446308,,"170909_003913","8.9888","-123.8645","-2.7610","-10.2079","22.5133","-24.4457","3.7684","1.7204","null","null","null","85.8610","1265","6.5550",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"53.9424","null","null","null","null","null","null","null",43,"4","Changeup",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-08","94.7","-3.4770","4.9552","Max Scherzer",656555,453286,"null","called_strike",,,,,"9","null","R","R","R","WSH","PHI","S","null","null",2,0,2017,"-0.6740","1.1736","0.3249","2.1376","null","null","null",2,5,"Top","null","null",,,446308,,"170909_003853","11.3259","-137.1785","-4.2328","-10.8272","28.2361","-16.7196","3.8725","1.8767","null","null","null","94.3170","2510","6.1510",492211,453286,446308,475582,502517,543685,607208,435062,572191,457477,"54.3462","null","null","null","null","null","null","null",43,"3","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
