"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2018-03-30","96.1","-2.2481","6.0333","Mike Foltynewicz",514917,592314,"null","ball",,,,,"11","null","R","L","R","ATL","PHI","B","null","null",1,2,2018,"-1.3717","0.8657","-0.2336","3.8272","null","null","null",1,5,"Top","null","null",,,435559,,"180331_010436","8.3380","-139.6055","-2.1338","-19.6063","32.7170","-20.7763","3.0745","1.5294","null","null","null","95.2510","2283","5.9840",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.5161","null","null","null","null","null","null","null",37,"4","2-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"CU","2018-03-30","77.5","-1.9909","6.1459","Mike Foltynewicz",514917,592314,"null","foul",,,,,"4","null","R","L","R","ATL","PHI","S","null","null",1,1,2018,"0.5565","-0.9551","-0.2907","2.4239","null","null","null",1,5,"Top","null","null",,,435559,,"180331_010411","2.6010","-112.6328","0.6044","4.0784","19.8897","-40.3431","3.1712","1.3735","16","90.0","-6.7795","75.7880","2643","5.0500",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"55.4500","null","null","null","null","null","null","null",37,"3","Curveball",3,2,2,3,2,3,2,3,"Standard","Standard"
"CH","2018-03-30","89.3","-2.2413","5.7998","Mike Foltynewicz",514917,592314,"null","ball",,,,,"14","null","R","L","R","ATL","PHI","B","null","null",0,1,2018,"-1.4722","0.6021","0.0590","0.4234","null","null","null",1,5,"Top","null","null",,,435559,,"180331_010357","8.7446","-129.5745","-8.4458","-18.3983","26.6036","-23.8605","3.2823","1.5640","null","null","null","89.2140","2124","6.3560",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.1446","null","null","null","null","null","null","null",37,"2","Changeup",3,2,2,3,2,3,2,3,"Standard","Standard"
"FT","2018-03-30","96.2","-2.2051","5.9861","Mike Foltynewicz",514917,592314,"null","called_strike",,,,,"4","null","R","L","R","ATL","PHI","S","null","null",0,0,2018,"-1.2703","1.1026","-0.4954","2.5501","null","null","null",1,5,"Top","null","null",,,435559,,"180331_010342","7.3832","-139.8783","-5.9955","-18.2613","31.4228","-16.6374","3.2332","1.5294","null","null","null","96.0250","2407","6.2230",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2774","null","null","null","null","null","null","null",37,"1","2-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"FF","2018-03-30","95.9","-2.0084","5.9186","Mike Foltynewicz",641487,592314,"field_out","hit_into_play",,,,,"14","J.  P.   Crawford flies out to right fielder Nick Markakis.  ","R","L","R","ATL","PHI","X",9,"fly_ball",2,1,2018,"-0.6009","1.4849","0.9130","2.4352","null","null","null",0,5,"Top","200.77","121.93",,,435559,,"180331_010312","9.0095","-139.2098","-6.8431","-9.8065","32.2228","-11.7456","3.6860","1.4228","253","87.2","50.9370","95.1890","2349","6.0830",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4170","0.015","0.013","0.00",1,0,0,3,36,"4","4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"FF","2018-03-30","96.0","-2.1884","5.9622","Mike Foltynewicz",641487,592314,"null","ball",,,,,"12","null","R","L","R","ATL","PHI","B","null","null",1,1,2018,"-0.4861","1.5392","0.5525","3.5633","null","null","null",0,5,"Top","null","null",,,435559,,"180331_010247","8.2922","-139.5094","-4.1337","-8.2136","32.9008","-11.6241","3.2531","1.5613","null","null","null","95.2760","2427","6.0540",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4468","null","null","null","null","null","null","null",36,"3","4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"CU","2018-03-30","78.9","-1.9942","6.1059","Mike Foltynewicz",641487,592314,"null","ball",,,,,"11","null","R","L","R","ATL","PHI","B","null","null",0,1,2018,"0.3996","-0.4963","-1.0987","2.4487","null","null","null",0,5,"Top","null","null",,,435559,,"180331_010232","1.2103","-114.8478","-0.2921","3.2596","20.0615","-36.6685","3.2877","1.5613","null","null","null","78.2660","2639","5.6980",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.8022","null","null","null","null","null","null","null",36,"2","Curveball",3,2,2,3,2,3,2,3,"Standard","Standard"
"FF","2018-03-30","95.0","-2.1868","5.9935","Mike Foltynewicz",641487,592314,"null","called_strike",,,,,"2","null","R","L","R","ATL","PHI","S","null","null",0,0,2018,"-0.6589","1.4296","-0.2208","3.0759","null","null","null",0,5,"Top","null","null",,,435559,,"180331_010220","6.6104","-138.1531","-5.1423","-9.9125","31.9121","-13.0193","3.3444","1.6192","null","null","null","94.7470","2499","6.2610",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2395","null","null","null","null","null","null","null",36,"1","4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"SL","2018-03-30","85.3","-1.9226","5.9329","Mike Foltynewicz",601713,592314,"strikeout","swinging_strike_blocked",,,,,"14","Nick Pivetta strikes out swinging.  ","R","R","R","ATL","PHI","S",2,"null",1,2,2018,"0.5802","-0.2810","0.5420","0.9288","664068.00","595284.00","null",2,4,"Top","null","null",,,435559,,"180331_004058","4.6181","-124.1697","-4.9178","5.0519","23.6907","-34.3349","3.6297","1.3986","null","null","null","84.9340","2484","5.9260",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.5741","null","null","0.00",1,0,0,"null",28,"4","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-03-30","95.9","-1.3946","6.2537","Mike Foltynewicz",601713,592314,"null","ball",,,,,"12","null","R","R","R","ATL","PHI","B","null","null",0,2,2018,"-0.0567","1.6423","2.0254","3.1189","664068.00","null","595284.00",2,4,"Top","null","null",,,435559,,"180331_004039","9.1330","-139.1805","-6.3068","-2.8573","32.3947","-9.7449","3.4738","1.6758","null","null","null","95.3970","2568","6.2290",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2711","null","null","null","null","null","null","null",28,"3","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-03-30","96.0","-1.6359","6.2189","Mike Foltynewicz",601713,592314,"null","foul",,,,,"3","null","R","R","R","ATL","PHI","S","null","null",0,1,2018,"-0.3761","1.4618","0.6076","3.0052","664068.00","null","595284.00",2,4,"Top","null","null",,,435559,,"180331_004014","6.7420","-139.4300","-6.1160","-6.4097","32.2149","-12.1365","3.6297","1.3986","209","72.3","31.0660","95.3820","2428","6.1000",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4005","null","null","null","null","null","null","null",28,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-03-30","95.3","-1.8810","5.9713","Mike Foltynewicz",601713,592314,"null","called_strike",,,,,"9","null","R","R","R","ATL","PHI","S","null","null",0,0,2018,"-0.1886","1.4942","0.5226","1.9890","664068.00","null","595284.00",2,4,"Top","null","null",,,435559,,"180331_003957","6.8042","-138.6005","-8.2969","-3.9884","30.9829","-10.9668","3.5950","1.6238","null","null","null","96.1080","2411","6.7840",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"53.7159","null","null","null","null","null","null","null",28,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-03-30","87.2","-2.0939","5.9512","Mike Foltynewicz",595284,592314,"walk","blocked_ball",,,,,"14","Andrew Knapp walks.  ","R","L","R","ATL","PHI","B","null","null",3,2,2018,"0.6517","-0.0147","1.1255","0.1401","664068.00","null","null",2,4,"Top","null","null",,,435559,,"180331_003918","6.3684","-126.7139","-7.7266","5.6969","24.7010","-31.0503","3.3286","1.5971","null","null","null","86.6630","2503","5.9210",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.5788","null","null","0.70",1,0,0,"null",27,"7","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"CU","2018-03-30","77.7","-1.7084","6.2924","Mike Foltynewicz",595284,592314,"null","blocked_ball",,,,,"13","null","R","L","R","ATL","PHI","B","null","null",2,2,2018,"0.5326","-1.0022","-0.7105","0.1188","664068.00","null","null",2,4,"Top","null","null",,,435559,,"180331_003852","1.1839","-113.0033","-4.4927","4.1384","19.8000","-39.8446","3.3286","1.5798","null","null","null","75.8010","2589","4.8510",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"55.6496","null","null","null","null","null","null","null",27,"6","Curveball",2,2,2,2,2,2,2,2,"Standard","Standard"
"CU","2018-03-30","80.1","-1.6435","6.1728","Mike Foltynewicz",595284,592314,"null","foul",,,,,"6","null","R","L","R","ATL","PHI","S","null","null",2,2,2018,"0.6558","-0.3691","0.6371","2.4833","664068.00","null","null",2,4,"Top","null","null",,,435559,,"180331_003824","3.7837","-116.5518","-0.7733","5.1387","21.4649","-35.5633","3.5191","1.3373","null","null","null","79.1990","2554","5.6190",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.8810","null","null","null","null","null","null","null",27,"5","Curveball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-03-30","85.5","-2.3153","5.7669","Mike Foltynewicz",595284,592314,"null","ball",,,,,"13","null","R","L","R","ATL","PHI","B","null","null",1,2,2018,"0.5688","-0.2362","-0.0486","0.6217","null","null","664068.00",2,4,"Top","null","null",,,435559,,"180331_003744","4.1837","-124.4427","-5.3768","5.0416","23.3696","-33.8110","3.2593","1.5798","null","null","null","85.0080","2462","5.8150",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.6853","null","null","null","null","null","null","null",27,"4","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FT","2018-03-30","94.7","-2.2159","5.9804","Mike Foltynewicz",595284,592314,"null","foul",,,,,"7","null","R","L","R","ATL","PHI","S","null","null",1,1,2018,"-1.1120","0.8509","-0.5122","2.0019","null","null","664068.00",2,4,"Top","null","null",,,435559,,"180331_003640","6.8599","-137.7639","-6.6115","-15.4730","27.1964","-20.2706","3.5191","1.3373","165","78.0","18.3577","94.6680","2154","6.0390",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4612","null","null","null","null","null","null","null",27,"3","2-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FT","2018-03-30","95.4","-2.2650","5.9509","Mike Foltynewicz",595284,592314,"null","ball",,,,,"11","null","R","L","R","ATL","PHI","B","null","null",0,1,2018,"-1.1647","0.9466","-1.7917","2.9145","null","null","664068.00",2,4,"Top","null","null",,,435559,,"180331_003620","3.8353","-138.8344","-4.4744","-15.8312","30.1628","-19.2294","3.3113","1.6491","null","null","null","95.3200","2177","6.1720",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3280","null","null","null","null","null","null","null",27,"2","2-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-03-30","95.7","-2.2466","6.0191","Mike Foltynewicz",595284,592314,"null","called_strike",,,,,"5","null","R","L","R","ATL","PHI","S","null","null",0,0,2018,"-0.4059","1.3555","-0.0381","2.6175","null","null","664068.00",2,4,"Top","null","null",,,435559,,"180331_003551","6.7114","-139.1394","-6.4037","-6.6551","28.7672","-13.4662","3.3632","1.5798","null","null","null","95.7060","2392","6.1650",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3355","null","null","null","null","null","null","null",27,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FT","2018-03-30","95.5","-2.0539","6.0532","Mike Foltynewicz",664068,592314,"single","hit_into_play_no_out",,,,,"5","Scott Kingery singles on a sharp ground ball to center fielder Ender Inciarte.  ","R","R","R","ATL","PHI","X","null","ground_ball",1,0,2018,"-1.1352","1.0733","0.0316","2.6503","null","null","null",2,4,"Top","122.52","98.88",,,435559,,"180331_003506","8.0113","-138.7849","-5.7187","-16.3819","30.3947","-17.3071","3.5191","1.3373","104","107.7","4.1530","95.3540","2300","6.2300",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2704","0.626","0.573","0.90",1,1,0,4,26,"2","2-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-03-30","95.4","-2.0000","6.0990","Mike Foltynewicz",664068,592314,"null","ball",,,,,"12","null","R","R","R","ATL","PHI","B","null","null",0,0,2018,"-0.3419","1.4419","0.9305","2.9870","null","null","null",2,4,"Top","null","null",,,435559,,"180331_003448","8.4020","-138.5412","-5.6873","-6.2310","31.0369","-12.7940","3.4844","1.5971","null","null","null","94.7100","2377","6.0060",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4940","null","null","null","null","null","null","null",26,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-03-30","84.3","-2.2672","5.8569","Mike Foltynewicz",571437,592314,"strikeout","swinging_strike",,,,,"14","Aaron Altherr strikes out swinging.  ","R","R","R","ATL","PHI","S",2,"null",1,2,2018,"0.5758","-0.1297","0.7070","0.8517","null","null","null",1,4,"Top","null","null",,,435559,,"180331_003418","5.7350","-122.5609","-4.9396","4.5345","24.7373","-32.7045","3.8204","1.6510","null","null","null","83.4760","2459","5.8420",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.6580","null","null","0.00",1,0,0,"null",25,"4","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-03-30","85.4","-2.0638","5.9567","Mike Foltynewicz",571437,592314,"null","ball",,,,,"14","null","R","R","R","ATL","PHI","B","null","null",0,2,2018,"0.8760","-0.0016","2.4721","0.6467","null","null","null",1,4,"Top","null","null",,,435559,,"180331_003355","8.8580","-123.9880","-6.1474","7.2241","23.6786","-31.2448","3.8940","1.8109","null","null","null","84.7300","null","5.8790",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.6209","null","null","null","null","null","null","null",25,"3","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-03-30","85.6","-2.1626","5.9598","Mike Foltynewicz",571437,592314,"null","swinging_strike",,,,,"14","null","R","R","R","ATL","PHI","S","null","null",0,1,2018,"0.4353","-0.0144","1.5549","0.9516","null","null","null",1,4,"Top","null","null",,,435559,,"180331_003342","7.8252","-124.4085","-5.4854","2.9949","23.1442","-31.5285","3.8247","1.6550","null","null","null","84.9270","null","5.7580",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.7425","null","null","null","null","null","null","null",25,"2","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"CU","2018-03-30","78.8","-1.6188","6.2994","Mike Foltynewicz",571437,592314,"null","called_strike",,,,,"6","null","R","R","R","ATL","PHI","S","null","null",0,0,2018,"0.5443","-0.2486","0.5499","3.1301","null","null","null",1,4,"Top","null","null",,,435559,,"180331_003329","3.6840","-114.6465","0.3368","4.0704","19.9940","-34.6191","3.9040","1.8629","null","null","null","78.1450","2507","5.7100",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.7908","null","null","null","null","null","null","null",25,"1","Curveball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FT","2018-03-30","97.3","-1.7341","5.9983","Mike Foltynewicz",656555,592314,"field_out","hit_into_play",,,,,"5","Rhys Hoskins flies out to right fielder Nick Markakis.  ","R","R","R","ATL","PHI","X",9,"fly_ball",3,1,2018,"-1.3808","1.0728","0.0568","2.7052","null","null","null",0,4,"Top","182.57","89.15",,,435559,,"180331_003253","7.9110","-141.3645","-5.7182","-20.1806","31.8161","-16.8135","3.7684","1.4610","293","92.1","47.0570","96.9590","2380","6.1540",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3459","0.005","0.004","0.00",1,0,0,3,24,"5","2-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FT","2018-03-30","96.0","-1.8677","5.8645","Mike Foltynewicz",656555,592314,"null","called_strike",,,,,"5","null","R","R","R","ATL","PHI","S","null","null",3,0,2018,"-1.2008","1.1804","0.0955","2.1920","null","null","null",0,4,"Top","null","null",,,435559,,"180331_003236","7.8875","-139.4701","-6.7825","-17.3706","29.6369","-15.5108","3.4914","1.5995","null","null","null","96.0500","2314","6.2840",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2167","null","null","null","null","null","null","null",24,"4","2-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FT","2018-03-30","96.2","-1.8059","5.9967","Mike Foltynewicz",656555,592314,"null","ball",,,,,"14","null","R","R","R","ATL","PHI","B","null","null",2,0,2018,"-1.3680","1.0159","1.1542","1.1264","null","null","null",0,4,"Top","null","null",,,435559,,"180331_003222","10.8622","-139.3580","-9.5322","-20.1205","29.9783","-17.1299","3.4568","1.5995","null","null","null","95.7790","2298","6.2000",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2999","null","null","null","null","null","null","null",24,"3","2-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2018-03-30","85.2","-2.1381","5.9017","Mike Foltynewicz",656555,592314,"null","ball",,,,,"11","null","R","R","R","ATL","PHI","B","null","null",1,0,2018,"0.3193","0.3077","-0.3357","4.2482","null","null","null",0,4,"Top","null","null",,,435559,,"180331_003205","3.5681","-124.0489","1.6738","2.6777","20.1233","-29.5120","3.4395","1.6342","null","null","null","84.8540","2506","5.6150",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.8849","null","null","null","null","null","null","null",24,"2","Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2018-03-30","84.4","-2.0718","6.0516","Mike Foltynewicz",656555,592314,"null","ball",,,,,"14","null","R","R","R","ATL","PHI","B","null","null",0,0,2018,"0.4881","0.1607","0.7854","1.3164","null","null","null",0,4,"Top","null","null",,,435559,,"180331_003152","5.6405","-122.7951","-5.0006","3.9255","20.8283","-29.9297","3.5260","1.5995","null","null","null","84.0190","2433","5.7300",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.7701","null","null","null","null","null","null","null",24,"1","Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2018-03-30","96.4","-2.1848","5.9413","Mike Foltynewicz",546318,592314,"field_out","hit_into_play",,,,,"1","Odubel Herrera flies out to center fielder Ender Inciarte.  ","R","L","R","ATL","PHI","X",8,"fly_ball",0,1,2018,"-0.4883","1.4268","-0.4607","3.2413","514917.00","null","null",2,3,"Top","86.95","41.91",,,435559,,"180331_001524","5.6603","-140.3237","-4.8291","-7.6294","29.9538","-12.5966","3.2194","1.4318","381","100.0","26.2190","96.3260","2493","6.1020",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3982","0.636","1.115","0.00",1,0,0,6,18,"2","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"CU","2018-03-30","79.4","-1.7515","6.2257","Mike Foltynewicz",546318,592314,"null","foul",,,,,"7","null","R","L","R","ATL","PHI","S","null","null",0,0,2018,"0.2877","-0.6965","-0.8049","1.4784","514917.00","null","null",2,3,"Top","null","null",,,435559,,"180331_001455","1.5308","-115.6036","-2.3527","2.2463","21.2285","-38.1033","3.2214","1.4338","80","57.8","13.7626","78.7020","2516","5.7360",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.7647","null","null","null","null","null","null","null",18,"1","Curveball",0,2,2,0,2,0,2,0,"Standard","Standard"
"CU","2018-03-30","79.9","-1.6644","6.1339","Mike Foltynewicz",467793,592314,"sac_fly","hit_into_play_score",,,,,"1","Carlos Santana out on a sacrifice fly to right fielder Nick Markakis.   J.  P.   Crawford scores.    Cesar Hernandez to 3rd.  ","R","L","R","ATL","PHI","X",9,"fly_ball",2,1,2018,"0.3770","-0.3557","-0.4348","3.1063","641487.00","514917.00","null",1,3,"Top","189.74","55.38",,,435559,,"180331_001403","1.9974","-116.2967","0.6813","3.0228","21.0480","-35.7167","3.2717","1.4137","369","99.0","25.4800","79.5780","2623","5.9740",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.5261","0.565","0.908","0.00",1,0,0,6,17,"4","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"SL","2018-03-30","82.7","-2.0039","6.1846","Mike Foltynewicz",467793,592314,"null","ball",,,,,"13","null","R","L","R","ATL","PHI","B","null","null",1,1,2018,"0.3037","-0.2576","-0.2369","1.3268","641487.00","514917.00","null",1,3,"Top","null","null",,,435559,,"180331_001339","3.4015","-120.2107","-4.0299","2.2097","23.1025","-34.0830","3.2745","1.6042","null","null","null","81.5160","null","5.5290",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.9710","null","null","null","null","null","null","null",17,"3","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2018-03-30","97.8","-2.2021","5.9216","Mike Foltynewicz",467793,592314,"null","ball",,,,,"12","null","R","L","R","ATL","PHI","B","null","null",0,1,2018,"-0.4673","1.5506","0.9966","2.9527","641487.00","514917.00","null",1,3,"Top","null","null",,,435559,,"180331_001317","9.5449","-141.8355","-5.8794","-8.3994","33.2089","-10.5911","3.3265","1.5696","null","null","null","96.4320","2497","5.7480",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.7519","null","null","null","null","null","null","null",17,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2018-03-30","96.0","-2.0004","6.1741","Mike Foltynewicz",467793,592314,"null","called_strike",,,,,"1","null","R","L","R","ATL","PHI","S","null","null",0,0,2018,"-0.0775","1.4812","-0.6135","2.8219","641487.00","514917.00","null",1,3,"Top","null","null",,,435559,,"180331_001259","3.8293","-139.6381","-6.5526","-1.8909","32.3559","-11.7169","3.3611","1.6042","null","null","null","95.5420","2460","6.1140",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3868","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FT","2018-03-30","95.0","-2.0890","6.0078","Mike Foltynewicz",514917,592314,"double","hit_into_play_no_out",,,,,"4","Cesar Hernandez doubles (1) on a ground ball to left fielder Preston Tucker.   J.   Crawford to 3rd.  ","R","L","R","ATL","PHI","X","null","ground_ball",1,0,2018,"-1.1407","1.0465","-0.6852","1.9690","null","null","641487.00",1,3,"Top","59.02","135.46",,,435559,,"180331_001202","6.2009","-138.1350","-7.2390","-15.9042","30.0618","-17.4620","3.1712","1.3735","3","76.4","-28.6870","94.8860","2293","6.2140",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.2866","0.060","0.057","1.25",1,1,1,2,16,"2","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2018-03-30","80.1","-1.9797","6.1417","Mike Foltynewicz",514917,592314,"null","blocked_ball",,,,,"14","null","R","L","R","ATL","PHI","B","null","null",0,0,2018,"0.4978","-0.5252","0.7307","0.7571","null","null","641487.00",1,3,"Top","null","null",,,435559,,"180331_001141","5.0031","-116.4171","-4.1447","3.4634","22.1586","-36.2966","3.2131","1.5294","null","null","null","79.0650","2443","5.6660",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.8342","null","null","null","null","null","null","null",16,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-03-30","95.2","-1.6492","6.2309","Mike Foltynewicz",641487,592314,"catcher_interf","foul",,,,,"2","J.  P.   Crawford reaches on catcher interference by Kurt Suzuki.    J.   Crawford to 1st.  ","R","L","R","ATL","PHI","S",2,"null",0,2,2018,"-0.0185","1.4727","-0.0829","2.9858","null","null","null",1,3,"Top","null","null",,,435559,,"180331_001050","4.1837","-138.5853","-6.2792","-1.1482","30.0532","-11.7775","3.6860","1.4228","null","null","null","96.0150","2462","6.6700",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"53.8300","null","null","0.70",1,0,0,"null",15,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-03-30","95.2","-1.8460","6.2927","Mike Foltynewicz",641487,592314,"null","foul",,,,,"2","null","R","L","R","ATL","PHI","S","null","null",0,1,2018,"0.0577","1.5226","-0.1343","3.7211","null","null","null",1,3,"Top","null","null",,,435559,,"180331_001029","4.3530","-138.5024","-4.4893","-0.2281","30.7456","-11.9160","3.6860","1.4228","null","null","null","95.0120","2319","6.1790",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3217","null","null","null","null","null","null","null",15,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-03-30","95.1","-2.1539","6.0989","Mike Foltynewicz",641487,592314,"null","called_strike",,,,,"1","null","R","L","R","ATL","PHI","S","null","null",0,0,2018,"-0.3624","1.3220","-0.3766","3.1494","null","null","null",1,3,"Top","null","null",,,435559,,"180331_001019","5.4520","-138.4112","-5.0231","-5.8288","30.3941","-14.3961","3.2877","1.5267","null","null","null","94.9550","2430","6.1590",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.3413","null","null","null","null","null","null","null",15,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2018-03-30","90.5","-1.7768","6.1443","Mike Foltynewicz",601713,592314,"field_out","hit_into_play",,,,,"5","Nick Pivetta grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.  ","R","R","R","ATL","PHI","X",6,"ground_ball",2,0,2018,"-0.6015","1.4239","-0.1664","2.5138","null","null","null",0,3,"Top","105.75","155.78",,,435559,,"180331_000946","5.2546","-131.5632","-6.0881","-8.0122","27.3612","-14.7531","3.7945","1.5153","24","73.1","-3.6750","90.0830","2202","6.0440",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4560","0.100","0.090","0.00",1,0,0,2,14,"3","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-03-30","92.5","-2.1127","6.0761","Mike Foltynewicz",601713,592314,"null","ball",,,,,"7","null","R","R","R","ATL","PHI","B","null","null",1,0,2018,"-0.6308","1.4405","-0.7592","1.5603","null","null","null",0,3,"Top","null","null",,,435559,,"180331_000931","4.7804","-134.3617","-8.7565","-8.5823","28.1139","-13.2501","3.6172","1.6152","null","null","null","92.0820","2319","6.0620",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.4386","null","null","null","null","null","null","null",14,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-03-30","92.1","-1.8407","6.0612","Mike Foltynewicz",601713,592314,"null","ball",,,,,"14","null","R","R","R","ATL","PHI","B","null","null",0,0,2018,"-0.4607","1.3554","0.8869","2.1055","null","null","null",0,3,"Top","null","null",,,435559,,"180331_000919","7.9436","-133.7956","-7.1863","-7.1980","27.2454","-14.4890","3.6864","1.6845","null","null","null","92.4780","2245","6.4820",529428,592314,435559,518692,645277,475247,621020,605512,542255,455976,"54.0187","null","null","null","null","null","null","null",14,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
