"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-04-25","92.0","1.2527","6.1861","Clayton Kershaw",621446,477132,"null","blocked_ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",2,2,2018,"0.0237","1.5580","-0.1158","0.4388","457727.00","null","500743.00",0,4,"Top","null","null",,,518735,,"180426_004859","-3.5107","-133.4650","-12.0649","0.9887","26.7902","-11.2879","3.8295","1.8755","null","null","null","91.9660","2314","6.2870",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.2125","null","null","null","null","null","null","null",28,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","86.3","1.1736","6.3226","Clayton Kershaw",621446,477132,"null","foul",,,,,"8","null","R","R","L","LAD","MIA","S","null","null",2,2,2018,"-0.7531","0.3702","-0.2255","2.1615","457727.00","null","500743.00",0,4,"Top","null","null",,,518735,,"180426_004759","-1.8086","-125.5472","-4.3824","-7.4770","25.4348","-27.6682","3.7380","1.4639","null","null","null","85.6960","2469","5.9160",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.5833","null","null","null","null","null","null","null",28,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-04-25","71.0","0.7859","6.4385","Clayton Kershaw",621446,477132,"null","ball",,,,,"12","null","R","R","L","LAD","MIA","B","null","null",1,2,2018,"-0.3639","-1.3328","1.0975","4.3799","457727.00","null","500743.00",0,4,"Top","null","null",,,518735,,"180426_004733","1.2042","-103.0002","5.8073","-2.7656","18.4631","-42.8012","3.8752","1.7383","null","null","null","70.2840","2318","6.0760",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.4226","null","null","null","null","null","null","null",28,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","87.9","1.2755","6.4013","Clayton Kershaw",621446,477132,"null","foul",,,,,"11","null","R","R","L","LAD","MIA","S","null","null",1,1,2018,"-0.4753","0.6968","-0.9395","3.4689","457727.00","null","500743.00",0,4,"Top","null","null",,,518735,,"180426_004702","-4.3751","-128.0172","-2.4391","-4.3030","25.4998","-24.3278","3.7380","1.4639","106","45.5","43.2224","87.6320","2521","5.9940",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.5050","null","null","null","null","null","null","null",28,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","88.2","1.3207","6.3879","Clayton Kershaw",621446,477132,"null","swinging_strike",,,,,"13","null","R","R","L","LAD","MIA","S","null","null",1,0,2018,"-0.6902","0.6638","-0.9716","1.2747","457727.00","null","500743.00",0,4,"Top","null","null",,,518735,,"180426_004629","-4.1374","-128.3179","-7.7045","-6.7722","25.1721","-23.5851","3.7380","1.4639","null","null","null","88.0530","2550","6.0920",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.4074","null","null","null","null","null","null","null",28,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","90.3","1.0059","6.2719","Clayton Kershaw",621446,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",0,0,2018,"-0.3407","1.5820","-0.6405","1.0056","457727.00","null","500743.00",0,4,"Top","null","null",,,518735,,"180426_004601","-3.3692","-131.0877","-10.4559","-3.1523","29.5169","-11.8858","3.4637","1.4639","null","null","null","89.9860","2294","6.3760",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.1232","null","null","null","null","null","null","null",28,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","86.7","1.2622","6.3172","Clayton Kershaw",500743,477132,"single","hit_into_play_no_out",,,,,"2","Miguel Rojas singles on a fly ball to right fielder Matt Kemp.   Cameron Maybin to 3rd.  ","R","R","L","LAD","MIA","X","null","fly_ball",0,2,2018,"-0.5333","0.5900","-0.1417","2.8190","null","457727.00","null",0,4,"Top","162.75","127.42",,,518735,,"180426_004508","-2.2683","-126.1922","-3.3538","-5.1857","25.2114","-25.4936","3.2202","1.4025","194","67.6","27.1140","86.3590","2514","6.0160",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.4827","0.971","0.883","0.90",1,1,0,4,27,"3","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-04-25","90.4","1.2260","6.2629","Clayton Kershaw",500743,477132,"null","foul",,,,,"2","null","R","R","L","LAD","MIA","S","null","null",0,1,2018,"0.0256","1.6353","0.2139","3.0857","null","457727.00","null",0,4,"Top","null","null",,,518735,,"180426_004341","-2.5944","-131.6340","-5.5185","0.8657","28.7224","-12.0408","3.2202","1.4025","176","65.3","43.1687","90.8800","2295","6.6070",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.8919","null","null","null","null","null","null","null",27,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","91.4","1.2373","6.2811","Clayton Kershaw",500743,477132,"null","foul",,,,,"2","null","R","R","L","LAD","MIA","S","null","null",0,0,2018,"-0.0678","1.8932","-0.1125","3.0012","null","457727.00","null",0,4,"Top","null","null",,,518735,,"180426_004303","-3.2726","-132.8974","-6.4820","-0.0298","31.4921","-8.3757","3.2202","1.4025","null","null","null","91.5340","2425","6.6530",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.8456","null","null","null","null","null","null","null",27,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","89.9","1.3029","6.2569","Clayton Kershaw",457727,477132,"double","hit_into_play_no_out",,,,,"3","Cameron Maybin doubles (6) on a sharp ground ball to left fielder Joc Pederson.  ","R","R","L","LAD","MIA","X","null","ground_ball",2,1,2018,"0.2811","1.6649","0.4784","3.1347","null","null","null",0,4,"Top","39.35","120.06",,,518735,,"180426_004209","-2.6591","-130.8557","-5.3310","3.8262","28.5735","-11.9968","3.6526","1.5533","111","79.3","8.5710","90.2700","2424","6.5780",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.9209","0.403","0.396","1.25",1,1,1,4,26,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","90.6","1.4379","6.1762","Clayton Kershaw",457727,477132,"null","ball",,,,,"14","null","R","R","L","LAD","MIA","B","null","null",1,1,2018,"0.3856","1.7876","1.6623","1.3421","null","null","null",0,4,"Top","null","null",,,518735,,"180426_004151","-0.2678","-131.6827","-9.9675","4.5514","29.0556","-9.3620","3.6681","1.7820","null","null","null","90.6730","2503","6.4860",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.0127","null","null","null","null","null","null","null",26,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","85.3","1.5307","6.2663","Clayton Kershaw",457727,477132,"null","foul",,,,,"5","null","R","R","L","LAD","MIA","S","null","null",1,0,2018,"-0.3012","0.8038","0.0233","2.3343","null","null","null",0,4,"Top","null","null",,,518735,,"180426_004131","-2.9315","-124.1776","-4.6003","-2.6005","21.3281","-23.3034","3.6526","1.5533","null","null","null","85.2880","2653","5.9420",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.5574","null","null","null","null","null","null","null",26,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","90.4","1.3747","6.2066","Clayton Kershaw",457727,477132,"null","ball",,,,,"14","null","R","R","L","LAD","MIA","B","null","null",0,0,2018,"0.0250","1.7703","0.2896","0.6818","null","null","null",0,4,"Top","null","null",,,518735,,"180426_004117","-2.7678","-131.1844","-11.6366","0.8814","27.9916","-9.2731","3.7596","1.6906","null","null","null","90.6770","2401","6.6280",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.8709","null","null","null","null","null","null","null",26,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","84.9","1.4626","6.2682","Clayton Kershaw",571506,477132,"field_out","hit_into_play",,,,,"5","Justin Bour lines out sharply to right fielder Matt Kemp.  ","R","L","L","LAD","MIA","X",9,"line_drive",1,0,2018,"-0.4823","0.6637","0.0474","2.5785","null","516770.00","605119.00",2,3,"Top","187.24","98.20",,,518735,,"180426_002602","-2.3484","-123.6398","-3.6284","-4.4355","23.3231","-25.0037","3.5219","1.5332","278","110.5","10.8090","84.4690","2705","5.8430",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.6565","0.900","0.932","0.00",1,0,0,5,21,"2","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2018-04-25","89.5","1.2382","6.2978","Clayton Kershaw",571506,477132,"null","ball",,,,,"13","null","R","L","L","LAD","MIA","B","null","null",0,0,2018,"-0.4634","1.0548","-0.8126","1.1105","null","516770.00","605119.00",2,3,"Top","null","null",,,518735,,"180426_002539","-4.0707","-130.1193","-8.9728","-4.4499","25.0464","-18.7467","3.7047","1.8077","null","null","null","89.2740","2758","6.0140",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.4850","null","null","null","null","null","null","null",21,"1","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2018-04-25","88.6","1.1022","6.2780","Clayton Kershaw",605119,477132,"walk","ball",,,,,"13","Brian Anderson walks.   Starlin Castro to 2nd.  ","R","R","L","LAD","MIA","B","null","null",3,2,2018,"-0.3978","0.9891","-0.1705","0.9651","null","null","516770.00",2,3,"Top","null","null",,,518735,,"180426_002501","-2.2764","-128.8166","-8.9442","-3.9668","25.1233","-19.6767","3.5551","1.5096","null","null","null","88.4540","2587","6.1080",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3908","null","null","0.70",1,0,0,"null",20,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","91.6","1.1622","6.1649","Clayton Kershaw",605119,477132,"null","ball",,,,,"14","null","R","R","L","LAD","MIA","B","null","null",2,2,2018,"-0.0946","1.5692","1.6735","1.0265","null","null","516770.00",2,3,"Top","null","null",,,518735,,"180426_002437","1.5051","-133.0905","-10.5819","-1.4514","27.7161","-11.2881","3.6466","1.6011","null","null","null","92.1620","2456","6.6420",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.8574","null","null","null","null","null","null","null",20,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","87.1","1.1773","6.3124","Clayton Kershaw",605119,477132,"null","foul",,,,,"5","null","R","R","L","LAD","MIA","S","null","null",2,1,2018,"-0.6078","0.8583","-0.0480","2.5150","null","null","516770.00",2,3,"Top","null","null",,,518735,,"180426_002409","-1.7040","-126.8096","-4.7392","-6.2260","23.1197","-22.2861","3.7380","1.4639","null","null","null","87.1230","2600","6.0330",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.4658","null","null","null","null","null","null","null",20,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-04-25","73.7","0.8859","6.4196","Clayton Kershaw",605119,477132,"null","ball",,,,,"14","null","R","R","L","LAD","MIA","B","null","null",1,1,2018,"-0.4599","-1.4048","0.6477","1.1328","null","null","516770.00",2,3,"Top","null","null",,,518735,,"180426_002349","0.3124","-107.3014","-0.9217","-3.5596","21.2764","-42.9281","3.4637","1.4639","null","null","null","73.2140","2662","6.2270",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.2725","null","null","null","null","null","null","null",20,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","88.4","1.1996","6.3547","Clayton Kershaw",605119,477132,"null","foul",,,,,"8","null","R","R","L","LAD","MIA","S","null","null",1,0,2018,"-0.4243","1.1913","0.1421","2.0346","null","null","516770.00",2,3,"Top","null","null",,,518735,,"180426_002319","-1.6950","-128.6117","-6.9033","-4.3336","26.6007","-17.8176","3.7380","1.4639","null","null","null","88.2470","2603","6.1970",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3019","null","null","null","null","null","null","null",20,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","87.8","1.1555","6.4122","Clayton Kershaw",605119,477132,"null","ball",,,,,"11","null","R","R","L","LAD","MIA","B","null","null",0,0,2018,"-0.4230","1.0835","-0.1475","3.7047","null","null","516770.00",2,3,"Top","null","null",,,518735,,"180426_002259","-2.2806","-127.7983","-2.6673","-4.1456","26.3336","-20.0233","3.5586","1.5132","null","null","null","87.7380","2603","6.2340",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.2651","null","null","null","null","null","null","null",20,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","90.3","1.3107","6.3029","Clayton Kershaw",516770,477132,"walk","ball",,,,,"2","Starlin Castro walks.  ","R","R","L","LAD","MIA","B","null","null",3,0,2018,"-0.2814","1.7100","-0.0979","3.3328","null","null","null",2,3,"Top","null","null",,,518735,,"180426_002218","-2.9115","-131.3375","-5.0613","-2.5887","29.7669","-11.5115","3.5454","1.5463","null","null","null","90.2400","2338","6.4380",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.0610","null","null","0.70",1,0,0,"null",19,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-04-25","88.6","1.3367","6.1368","Clayton Kershaw",516770,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",2,0,2018,"-0.5487","0.5106","-0.5233","-0.6925","null","null","null",2,3,"Top","null","null",,,518735,,"180426_002155","-3.3911","-128.5880","-11.6565","-5.4712","24.0225","-24.5144","3.6700","1.4830","null","null","null","88.6260","2679","6.2290",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.2700","null","null","null","null","null","null","null",19,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-04-25","91.9","1.4829","6.1769","Clayton Kershaw",516770,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",1,0,2018,"-0.1202","1.7693","-1.3893","1.7942","null","null","null",2,3,"Top","null","null",,,518735,,"180426_002136","-7.0396","-133.3850","-9.1045","0.1471","30.1334","-9.0878","3.6700","1.5744","null","null","null","92.0430","2405","6.6310",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.8685","null","null","null","null","null","null","null",19,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-04-25","92.1","1.3680","6.2003","Clayton Kershaw",516770,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",0,0,2018,"-0.0938","1.9376","-1.0506","0.9770","null","null","null",2,3,"Top","null","null",,,518735,,"180426_002119","-5.9001","-133.4814","-11.4464","0.2570","30.8758","-6.8832","3.8529","1.6659","null","null","null","91.2520","2454","6.1690",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3299","null","null","null","null","null","null","null",19,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-04-25","87.7","1.3447","6.3280","Clayton Kershaw",592663,477132,"field_out","hit_into_play",,,,,"6","J.  T.   Realmuto grounds out, third baseman Enrique Hernandez to first baseman Cody Bellinger.  ","R","R","L","LAD","MIA","X",5,"ground_ball",3,2,2018,"-0.0411","0.9969","0.7745","2.2069","null","null","null",1,3,"Top","104.77","166.10",,,518735,,"180426_002038","-1.2877","-127.6438","-5.8395","-0.1765","26.4488","-20.4426","3.4716","1.4629","5","67.1","-24.6360","87.2300","2668","5.9950",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.5043","0.060","0.057","0.00",1,0,0,2,18,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","88.9","1.4137","6.2766","Clayton Kershaw",592663,477132,"null","foul",,,,,"5","null","R","R","L","LAD","MIA","S","null","null",3,1,2018,"-0.3753","1.1397","-0.0264","2.2660","null","null","null",1,3,"Top","null","null",,,518735,,"180426_002015","-2.7350","-129.2616","-6.0846","-3.5753","27.0358","-18.5425","3.4716","1.4629","null","null","null","88.2780","2654","5.9510",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.5482","null","null","null","null","null","null","null",18,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","91.1","1.4968","6.1481","Clayton Kershaw",592663,477132,"null","ball",,,,,"14","null","R","R","L","LAD","MIA","B","null","null",2,1,2018,"0.0227","1.6241","0.1659","0.9233","null","null","null",1,3,"Top","null","null",,,518735,,"180426_001957","-3.3937","-132.3561","-10.7072","0.9922","28.2661","-10.9700","3.6645","1.5187","null","null","null","91.1710","2425","6.4200",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.0792","null","null","null","null","null","null","null",18,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","87.6","1.3294","6.3565","Clayton Kershaw",592663,477132,"null","foul",,,,,"5","null","R","R","L","LAD","MIA","S","null","null",2,0,2018,"0.0183","1.1352","0.0054","2.5887","null","null","null",1,3,"Top","null","null",,,518735,,"180426_001934","-3.2219","-127.5886","-5.3599","0.7587","22.1413","-19.0342","3.4716","1.4629","null","null","null","87.8380","2669","6.0400",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.4588","null","null","null","null","null","null","null",18,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-04-25","87.7","1.4274","6.3394","Clayton Kershaw",592663,477132,"null","ball",,,,,"14","null","R","R","L","LAD","MIA","B","null","null",1,0,2018,"0.0235","1.2472","0.5343","1.3977","null","null","null",1,3,"Top","null","null",,,518735,,"180426_001918","-2.2011","-127.5947","-8.4280","0.6489","22.7044","-17.2060","3.6645","1.6101","null","null","null","87.9490","2656","6.1540",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3452","null","null","null","null","null","null","null",18,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2018-04-25","73.1","0.9424","6.3900","Clayton Kershaw",592663,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",0,0,2018,"-0.2028","-1.4695","-0.6909","1.1476","null","null","null",1,3,"Top","null","null",,,518735,,"180426_001901","-2.9173","-106.2563","-0.6093","-0.9178","20.8585","-43.1321","3.4816","1.4729","null","null","null","71.9390","2659","5.7910",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.7082","null","null","null","null","null","null","null",18,"1","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2018-04-25","73.2","1.1956","6.4034","Clayton Kershaw",518618,477132,"field_out","hit_into_play",,,,,"5","Derek Dietrich grounds out softly, pitcher Clayton Kershaw to first baseman Cody Bellinger.  ","R","L","L","LAD","MIA","X",1,"ground_ball",0,1,2018,"-0.6238","-1.5619","0.2041","2.2100","null","null","null",0,3,"Top","138.08","182.45",,,518735,,"180426_001810","-0.9385","-106.2921","1.6024","-4.3683","20.8954","-44.1802","3.1800","1.3523","3","56.4","-43.7970","71.6780","2743","5.5700",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.9287","0.116","0.097","0.00",1,0,0,1,17,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","91.0","1.3740","6.3225","Clayton Kershaw",518618,477132,"null","called_strike",,,,,"8","null","R","L","L","LAD","MIA","S","null","null",0,0,2018,"-0.2074","2.0097","-0.1160","2.0534","null","null","null",0,3,"Top","null","null",,,518735,,"180426_001755","-3.2908","-132.1955","-9.0539","-1.6660","30.2343","-6.8970","3.3172","1.5810","null","null","null","90.6930","2527","6.3610",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.1384","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","91.3","1.2240","6.1935","Clayton Kershaw",670950,477132,"strikeout","swinging_strike",,,,,"12","Trevor Richards strikes out swinging.  ","R","R","L","LAD","MIA","S",2,"null",2,2,2018,"-0.1174","1.5947","0.1421","3.9030","571506.00","500743.00","621446.00",2,2,"Top","null","null",,,518735,,"180426_000834","-2.4756","-132.9633","-3.3054","-0.8323","29.8881","-12.7968","3.7149","1.4518","null","null","null","91.3370","2288","6.3760",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.1233","null","null","0.00",1,0,0,"null",13,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2018-04-25","91.7","1.1855","6.2492","Clayton Kershaw",670950,477132,"null","foul",,,,,"5","null","R","R","L","LAD","MIA","S","null","null",2,1,2018,"-0.2528","1.5969","-0.1273","2.8030","571506.00","500743.00","621446.00",2,2,"Top","null","null",,,518735,,"180426_000804","-2.7865","-133.4918","-6.3631","-2.4017","30.6623","-11.7117","3.7149","1.4518","null","null","null","92.1440","2315","6.6840",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.8146","null","null","null","null","null","null","null",13,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2018-04-25","92.0","1.1004","6.2065","Clayton Kershaw",670950,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",1,1,2018,"-0.2976","1.4168","-1.5056","2.2990","571506.00","500743.00","621446.00",2,2,"Top","null","null",,,518735,,"180426_000742","-5.9655","-133.6778","-7.1154","-2.2365","29.7533","-13.8407","3.4406","1.5433","null","null","null","91.9260","2162","6.3990",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.1001","null","null","null","null","null","null","null",13,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2018-04-25","92.1","1.1698","6.2775","Clayton Kershaw",670950,477132,"null","called_strike",,,,,"4","null","R","R","L","LAD","MIA","S","null","null",1,0,2018,"0.0297","1.7623","-0.4235","2.4963","571506.00","500743.00","621446.00",2,2,"Top","null","null",,,518735,,"180426_000720","-4.1025","-133.8889","-7.5387","1.2663","29.7527","-9.6489","3.4406","1.6805","null","null","null","91.8470","2342","6.2570",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.2423","null","null","null","null","null","null","null",13,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2018-04-25","91.8","1.2346","6.2121","Clayton Kershaw",670950,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",0,0,2018,"-0.0333","1.6383","-0.5324","0.8665","571506.00","500743.00","621446.00",2,2,"Top","null","null",,,518735,,"180426_000659","-4.4085","-133.3403","-11.2634","0.5031","27.3166","-10.3532","3.5320","1.6805","null","null","null","92.1640","2311","6.5010",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.9983","null","null","null","null","null","null","null",13,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"CU","2018-04-25","73.0","0.8276","6.3226","Clayton Kershaw",621446,477132,"force_out","hit_into_play",,,,,"5","Lewis Brinson grounds into a force out, pitcher Clayton Kershaw to catcher Yasmani Grandal.   Brian Anderson out at home.    Justin Bour to 3rd.    Miguel Rojas to 2nd.    Lewis Brinson to 1st.  ","R","R","L","LAD","MIA","X",1,"ground_ball",0,1,2018,"-0.1255","-1.3529","0.1382","2.7417","605119.00","571506.00","500743.00",1,2,"Top","120.52","187.90",,,518735,,"180426_000609","-1.1647","-106.1809","2.4619","-0.7144","19.4146","-42.8775","3.7380","1.4639","null","82.9","-20.6990","72.1520","2225","5.8180",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.6815","0.066","0.060","0.00",1,0,0,2,12,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","88.4","1.1793","6.2862","Clayton Kershaw",621446,477132,"null","foul",,,,,"13","null","R","R","L","LAD","MIA","S","null","null",0,0,2018,"-0.3625","0.8413","-1.0130","2.1078","605119.00","571506.00","500743.00",1,2,"Top","null","null",,,518735,,"180426_000537","-4.5802","-128.6192","-5.8359","-3.0638","26.2902","-21.9198","3.7380","1.4639","162","66.8","26.5610","88.2290","2538","6.1560",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3426","null","null","null","null","null","null","null",12,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","88.0","1.0817","6.3200","Clayton Kershaw",500743,477132,"walk","ball",,,,,"11","Miguel Rojas walks.   Justin Bour to 2nd.  ","R","R","L","LAD","MIA","B","null","null",3,2,2018,"-0.5593","0.6103","-0.3193","4.0656","605119.00","null","571506.00",1,2,"Top","null","null",,,518735,,"180426_000454","-2.2457","-128.1967","-0.6716","-5.6955","24.2827","-25.5831","3.4845","1.6669","null","null","null","87.8760","2425","5.9620",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.5372","null","null","0.70",1,0,0,"null",11,"8","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","89.2","1.1175","6.2920","Clayton Kershaw",500743,477132,"null","blocked_ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",2,2,2018,"-0.6970","0.8171","-0.2191","0.6744","605119.00","null","571506.00",1,2,"Top","null","null",,,518735,,"180426_000418","-1.8275","-129.6521","-9.4579","-7.4491","26.0200","-21.3309","3.4388","1.6212","null","null","null","88.9520","2508","6.1080",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3909","null","null","null","null","null","null","null",11,"7","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-25","88.2","1.0526","6.3864","Clayton Kershaw",500743,477132,"null","ball",,,,,"13","null","R","R","L","LAD","MIA","B","null","null",1,2,2018,"-0.5173","0.8264","-0.8815","1.3715","605119.00","null","571506.00",1,2,"Top","null","null",,,518735,,"180426_000352","-3.6254","-128.3117","-7.7933","-4.9462","26.0659","-21.7332","3.4845","1.6669","null","null","null","88.0370","2543","6.1600",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"54.3390","null","null","null","null","null","null","null",11,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-25","90.6","1.1375","6.2310","Clayton Kershaw",500743,477132,"null","foul",,,,,"3","null","R","R","L","LAD","MIA","S","null","null",1,2,2018,"-0.2384","1.5686","0.6704","2.8129","605119.00","null","571506.00",1,2,"Top","null","null",,,518735,,"180426_000315","-0.6564","-131.9391","-6.0728","-2.6870","27.5240","-12.5151","3.2202","1.4025","37","74.3","-1.5791","91.4660","2335","6.7250",529766,477132,518735,641355,400284,571771,608369,592626,621035,461314,"53.7737","null","null","null","null","null","null","null",11,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
